"","YEAR","month","LATITUDE","LONGITUDE","SURF.TEMP","BOT.TEMP","BOT.SAL","SURF.CHLOR","BOT.OXY","effort","count","rscpue","BATHYMETRY","RUGOSITY","PLATFORM","PIPELINE","GRAVEL","MUD","ROCK","SAND","CARBON","REEF","PA","logrscpue","rand","Validate"
"6188",1996,7,28.88,-90.1,29.35,22.81,35.89,-0.446287102628419,3,30,1,0.03333333,30,3.00071981506503,0,0,4.26e-14,95,0,4,2.466639757,0,1,1.09861222200144,2822,"TRAIN"
"19563",2016,6,29.13,-93.96,30.01,26.79,34.13,-0.198450938723838,1.1,30,0,0,18,2.09186406167839,0,0,6.367502689,29.11236954,0,63.59303665,0.688565016,0,0,0,2823,"TRAIN"
"7598",1998,7,28.79,-91.78,30.17,26.89,34.28,0.405465108108164,5.5,46,0,0,26,2.2082744135228,1,0.9034161,0,95,2.04e-14,4.950495243,0.871231854,0,0,0,2825,"TRAIN"
"21843",2019,7,29.23,-85.2,30.36,23.91,35.93,-0.891598119283784,5.5,30,0,0,34,2.4932054526027,0,0,29,12,0,59,0.985818088,0,0,0,2827,"TRAIN"
"14657",2009,6,29.3,-88.73,27.09,18.25,36.33,2.54944517092557,3.9,32,1,0.03125,61,3.7864597824528,0,5.527610515,0,100,0,2.84e-14,1.080230355,0,1,1.05605267424931,2828,"TRAIN"
"8359",1999,7,28.78,-92.85,29.26,25.33,35.22,2.18267479632149,6.7,52,3,0.05769231,28,1.80828877117927,0,0,0,-1.56e-13,5.24e-14,100,0.692529678,0,1,1.49549368411936,2829,"TRAIN"
"345",1988,6,26.97,-96.88,28.59,21.25,36.5,-2.12026353620009,7,60,0,0,57,3.22286784613774,0,1.542346848,0,67,1.57e-14,33,0.963973045,0,0,0,2830,"TRAIN"
"2066",1990,7,28.76,-92.36,28.89,24.39,37.04,0.936093359170335,8.5,49,0,0,35,2.2082744135228,0,0,23.64169884,56.51469803,0.756849825,14.63756275,0.703055799,1,0,0,2831,"TRAIN"
"13813",2008,7,28.46,-90.05,30.53,19.28,36.45,0.438254930931155,4,39,0,0,81,3.43720781918519,0,0,1.95e-14,100,1.99e-13,-4.26e-14,1.438395977,0,0,0,2832,"TRAIN"
"8839",2000,6,26.72,-97.12,26.78,23.96,36.38,-1.77195684193188,5.7,46,0,0,31,3.04927304048202,0,0,9.789624214,51.88615417,4.568124294,36.27560806,0.597164571,0,0,0,2833,"TRAIN"
"16400",2011,7,29.18,-93.27,31.22,26.68,34.31,1.56024766824333,0.2,30,0,0,18,1.41098697371026,0,5.296242468,15,28,0,56,0.739573658,0,0,0,2834,"TRAIN"
"1848",1990,7,28.98,-89.58,30.32,23.32,36.04,3.30871652886799,3.5,10,0,0,43,3.71600812150219,0,0,0,50,0,7.11e-15,1.337296963,0,0,0,2835,"TRAIN"
"4650",1993,7,29.06,-89.94,30.7,25.68,35.83,1.21491274436427,2.6,28,0,0,23,3.13983261752775,0,7.631824,4.26e-14,100,2.44e-13,-4.26e-14,2.471359015,0,0,0,2838,"TRAIN"
"20973",2018,7,30.11,-85.87,29.84,25.39,35.93,-1.10866262452161,5.8,30,0,0,23,3.13983261752775,0,0,2.78578949,11.98127365,7.28188324,78.00434875,0.494025171,1,0,0,2839,"TRAIN"
"7556",1998,7,28.55,-93.68,29.26,21.61,35.88,-1.6094379124341,5.7,29,11,0.3793103,37,2.64617479738412,0,0,50,50,0,-7.11e-14,0.924981475,0,1,3.16794532781963,2840,"TRAIN"
"21787",2019,6,28.57,-92.25,29.06,22.41,36.36,0.364643113587909,4.6,30,19,0.6333333,45,2.4932054526027,0,16.79465896,20.83309937,60.4973526,1.929098725,17.20924187,0.857780159,0,1,3.66356159484759,2842,"TRAIN"
"15606",2010,7,29.22,-83.81,29.93,26.54,35.11,0.444685821261446,6.2,30,0,0,19,1.96009478404727,0,0,12.46054268,4.634836674,2.979459524,85.88466644,0.580730855,0,0,0,2844,"TRAIN"
"6396",1996,7,28.97,-92.81,29.67,25.03,35.5,0.0392207131532813,2.3,60,3,0.05,24,1.1314021114911,0,3.07179,25,50,0,25,0.60610956,0,1,1.38629436111989,2845,"TRAIN"
"7000",1997,7,28.65,-93.4,30.46,22.63,36.11,-0.105360515657826,3.7,20,5,0.25,34,2.2082744135228,0,0,36,19,0,46,0.900184155,0,1,2.77258872223978,2846,"TRAIN"
"13037",2007,6,28.17,-95.39,28.74,25.5,36.38,-0.287682072451781,5,56,8,0.1428571,46,2.64617479738412,0,0,5.083373547,53.18548584,0,43.20306015,0.87167418,0,1,2.2587822016789,2847,"TRAIN"
"18356",2014,7,28.65,-83.86,31.5,25.17,35.88,1.24126858906963,5.5,30,0,0,28,1.80828877117927,0,0,12,6,5,76,0.39790076,0,0,0,2848,"TRAIN"
"17999",2014,6,30.11,-87.35,27.38,22.01,34.74,0.0769610411361284,6.3,30,1,0.03333333,29,2.94968833505258,0,0,6.858756065,17.05324745,9.422941208,75.33136749,0.593250394,0,1,1.09861222200144,2849,"TRAIN"
"14844",2009,7,29.27,-93.52,30.66,27.84,33.32,-0.301105092783922,3.4,30,0,0,12,1.41098697371026,0,0,3.71e-14,50,6.73e-14,50,0.749134541,0,0,0,2850,"TRAIN"
"9042",2000,7,28.86,-90.8,30.51,28.55,35.85,2.30258509299405,2.6,10,7,0.7,15,2.4932054526027,0,8.468934,0,41,0,57,1.184540272,0,1,3.76120011569356,2852,"TRAIN"
"4178",1993,7,28.61,-90.95,29.46,24.88,35.3,1.48613969608961,2.3,20,0,0,20,2.31253542384721,0,3.041868,0,28,0,43,0.986081302,0,0,0,2853,"TRAIN"
"13682",2008,6,28.48,-95.04,29.87,21.61,36.01,-0.49429632181478,2.8,19,4,0.2105263,36,2.31253542384721,0,3.953480655,0,50,0,50,0.600000024,0,1,2.61238901303503,2854,"TRAIN"
"15303",2010,6,29.11,-91.86,29.42,29.13,28.36,1.51292701205326,4.3,30,0,0,10,1.96009478404727,3,29.9521076,1.95e-14,3.77e-13,0,100,0.850000024,0,0,0,2855,"TRAIN"
"6976",1997,7,29.24,-93.59,30.11,25.91,33.41,0.173953307123438,1.8,41,0,0,14,1.80828877117927,0,0,0,25,0,61,0.717945695,0,0,0,2856,"TRAIN"
"19405",2016,6,26.59,-83.32,28.73,23.73,36.35,-2.81341071676004,7.2,30,0,0,47,1.80828877117927,0,0,20,4,1.28e-13,76,0.585099757,0,0,0,2857,"TRAIN"
"16426",2011,7,28.69,-92.71,30.48,23.04,35.73,0.405465108108164,3.3,32,5,0.15625,35,2.31253542384721,0,10.89113777,28.96826744,46.35373306,2.074167013,25.73404312,0.795570195,0,1,2.33939906611676,2859,"TRAIN"
"12564",2006,6,26.7,-97.13,27.2,23.54,36.54,-1.17118298150295,6.1,12,0,0,29,3.37073817417745,0,0,9.789624214,51.88615417,4.568124294,36.27560806,0.597164571,0,0,0,2860,"TRAIN"
"15285",2010,6,29.01,-89.8,29.76,19.38,36.36,2.68239045432163,1.5,30,0,0,39,3.29953372788566,1,13.19209433,8.88e-16,100,0,7.11e-15,1.916197181,0,0,0,2861,"TRAIN"
"18782",2015,6,26.46,-82.54,28.82,28.7,36.24,-4.60517018598809,5.4,30,0,0,23,2.57261223020711,0,0,2,1,0,97,0.256526649,0,0,0,2862,"TRAIN"
"8812",2000,6,29.22,-88.81,27.83,20.47,36.45,0.78845736036427,4.9,54,0,0,67,3.95316494875932,1,3.777706,0,85,0,15,1.291948676,0,0,0,2864,"TRAIN"
"15507",2010,6,27.77,-83.5,29.72,21.72,35.83,0.322083499169113,8.3,31,0,0,34,2.09186406167839,0,0,4,6,0,76.61881256,0.200000003,0,0,0,2865,"TRAIN"
"20027",2017,6,27.6,-83.53,28.56,27.72,36.26,-4.60517018598809,6.1,30,3,0.1,40,2.4932054526027,0,0,1,4,5.68e-14,95,0.897218525,0,1,1.94591014905531,2866,"TRAIN"
"15722",2010,7,27.82,-96.13,29.42,22.23,36.4,1.15057202759882,5.4,30,21,0.7,69,3.3357695763397,0,0,0,50,100,50,0.971512914,0,1,3.76120011569356,2867,"TRAIN"
"20801",2018,6,29.32,-84.56,30.16,25.47,36.24,-4.60517018598809,6.3,30,8,0.2666667,30,2.09186406167839,0,0,50,6.29e-13,0,50,0.374866068,0,1,2.83321346170327,2868,"TRAIN"
"22580",2021,7,28.16,-92.93,29.26,20.97,36.48,-4.60517018598809,6,30,0,0,74,3.04927304048202,0,7.387066467,27.17270088,54.04933167,13.05502224,15.10763741,1.033259988,0,0,0,2869,"TRAIN"
"22508",2021,7,27.32,-97.08,28.91,25.8,35.71,-0.713349887877465,4.2,30,0,0,30,2.71469474382088,0,3.862951786,2e-15,100,5.15e-14,1.42e-14,0.873402715,0,0,0,2870,"TRAIN"
"18035",2014,6,27.41,-84.22,27.3,20.17,36.25,-3.91202300542815,6.8,30,0,0,79,2.71469474382088,0,0,2.020201921,18.75,4.62e-14,78,0.200000003,0,0,0,2871,"TRAIN"
"16278",2011,7,29.02,-85.53,30.56,18.73,36.3,0.62057648772511,5.2,30,0,0,76,3.52929738428947,0,0,5.025252342,0.495049506,0,94.46969604,0.486599773,0,0,0,2872,"TRAIN"
"13793",2008,7,29.05,-91.73,30.75,27.93,35.01,2.33601986908028,0.1,14,0,0,8,1.62924053973028,0,0,11.5,-2.2e-13,0,88.5,1.093965888,0,0,0,2873,"TRAIN"
"18187",2014,6,27.78,-97.03,25.51,25.48,34.43,1.01160091167848,6,30,0,0,14,2.64617479738412,0,0,0,63.5,0,33,0.349999994,2,0,0,2874,"TRAIN"
"2136",1990,7,29.43,-88.85,30.37,24.04,35.98,2.35232718488886,3.5,28,0,0,19,2.77881927199042,2,18.49255,3.82e-14,40.5,100,36.5,1.00884831,0,0,0,2875,"TRAIN"
"21792",2019,6,29.04,-91.95,30.1,26.84,34.91,0.631271776841858,0.3,30,0,0,16,2.40694510831829,0,0,8.601243019,55.49830627,0,32.0689888,0.550000012,0,0,0,2876,"TRAIN"
"17395",2013,6,26.09,-83.12,28.76,20.34,36.42,-1.23787435600162,6.4,30,0,0,50,2.4932054526027,0,0,4.62e-14,50,0,50,0.90291214,0,0,0,2877,"TRAIN"
"8185",1999,6,26.36,-96.68,28.09,23.44,36.18,-2.12026353620009,5.8,60,8,0.1333333,47,1.96009478404727,0,0,6.66e-15,25,0,75,0.72445029,0,1,2.19722435511397,2878,"TRAIN"
"464",1988,7,28.63,-90.58,28.7,26.84,35.72,-2.30258509299405,4,30,0,0,20,1.62924053973028,0,0,2.525283575,68.87342072,1.060166478,25.41796684,0.735548019,1,0,0,2879,"TRAIN"
"276",1988,6,28.3,-95.33,26.93,21.5,35.95,-2.20727491318972,6.9,57,1,0.01754386,38,2.40694510831829,0,0,9.77e-15,-1.56e-13,0,100,0.813113809,0,1,0.719122677219616,2880,"TRAIN"
"5677",1995,7,29.36,-93.33,28.99,27.43,32.21,0.947789398933526,0,26,0,0,15,2.2082744135228,0,3.961966,0,100,0,-1.42e-14,0.810865283,0,0,0,2881,"TRAIN"
"4171",1993,7,28.99,-92.15,29.26,21.97,34.93,-0.162518929497775,1.4,27,0,0,22,2.4932054526027,0,0,1.33e-15,100,0,7.11e-15,0.243933499,0,0,0,2883,"TRAIN"
"10394",2002,7,28.74,-90.38,29.56,27.6,36.34,-0.371063681390832,4.1,23,0,0,21,1.62924053973028,0,0,1,69,0,27,1.101802707,0,0,0,2884,"TRAIN"
"3803",1992,7,29.11,-91.85,30.92,26.7,33.07,-0.3147107448397,3.6,25,0,0,9,1.80828877117927,0,12.84623,1.95e-14,3.77e-13,0,100,0.850000024,2,0,0,2885,"TRAIN"
"2920",1991,6,26.85,-97,30.16,25.29,35.59,-1.6094379124341,4.7,52,0,0,42,2.94968833505258,0,0,4.978247166,70.61362457,0,17.59177971,0.873634696,0,0,0,2887,"TRAIN"
"8134",1999,7,28.57,-90.72,29.73,26.61,35.45,1.13783300182139,0.7,15,0,0,23,2.2082744135228,0,0,3.194205999,65.73351288,2.65e-13,29.4627285,0.73652041,0,0,0,2889,"TRAIN"
"13723",2008,7,28.58,-93.95,30.47,22.98,36.07,0.524728528934982,2.9,32,21,0.65625,36,2.4932054526027,0,0,16.86216354,40.73829651,4.82535696,40.57442093,0.896295071,0,1,3.69821078154282,2890,"TRAIN"
"13647",2008,6,27.73,-95.93,29.34,21.71,36.33,-0.967584026261706,4.6,33,0,0,90,3.58629286533884,0,3.322388405,4.365497589,70.45185852,7.415014267,30.43307877,1.005634427,0,0,0,2892,"TRAIN"
"3823",1992,7,28.86,-90.74,30.64,24.2,35.38,1.16938135955632,0,10,0,0,8,1.62924053973028,0,0,0,2,6.66e-14,94,1.087410688,0,0,0,2893,"TRAIN"
"13384",2008,6,28.56,-91.18,29.89,22.82,36.38,-0.579818495252942,3,18,3,0.1666667,31,2.94968833505258,0,0,5.308160305,65.43553162,0.37527442,25.02127075,1.443795204,0,1,2.39789545461654,2894,"TRAIN"
"21669",2019,6,26.78,-97.24,28.96,20.77,35.71,-1.13943428318836,3.2,30,2,0.06666667,20,3.00071981506503,0,0,4.44e-16,98,3.61e-14,2,1,0,1,1.6094379524341,2895,"TRAIN"
"1989",1990,6,28.13,-96,28.55,22.38,36.49,-2.12026353620009,6,23,0,0,35,2.57261223020711,0,0,3.33e-15,33,0,67,0.964070261,0,0,0,2896,"TRAIN"
"14329",2009,7,29.16,-84.91,28.54,24.54,36.43,-1.13943428318836,6.5,30,0,0,34,2.40694510831829,0,0,14.66565418,7.536530018,3.599488258,73.73265839,0.644055367,0,0,0,2897,"TRAIN"
"4867",1994,6,27.1,-97.05,28.47,20.88,36.12,-2.81341071676004,5.9,30,0,0,36,2.64617479738412,0,0,8.44e-15,100,0,7.11e-15,0.894131899,0,0,0,2898,"TRAIN"
"10909",2003,7,29.13,-89.74,28.71,26.14,34.6,3.42328497812616,0.6,21,0,0,21,2.94968833505258,0,7.886028722,0,85,1.4e-13,11,1.517817378,0,0,0,2899,"TRAIN"
"10425",2002,7,28.51,-90.72,29.02,25.97,36.43,-1.46967597005894,5,17,0,0,36,3.00071981506503,3,16.88276606,3.247393131,72.45298004,2.104337215,22.64274025,0.625331163,0,0,0,2900,"TRAIN"
"17398",2013,6,26.42,-83.28,27.74,20.11,36.42,-0.967584026261706,6.1,30,0,0,52,2.31253542384721,0,0,67,-1.19e-12,0,33,0.518043041,0,0,0,2901,"TRAIN"
"7057",1997,7,28.51,-91.66,30.61,21.51,36.25,0.879626747502564,3.7,63,0,0,48,3.00071981506503,3,6.254904,7.296844006,70.08982849,3.301769733,18.5275116,0.932679832,0,0,0,2902,"TRAIN"
"14847",2009,7,29.14,-93.34,30.23,26.55,34.87,-0.116533816255952,4.3,30,0,0,20,2.31253542384721,0,0.136443117,15.54449081,36.43537521,0,49.25711441,0.751881123,0,0,0,2903,"TRAIN"
"19468",2016,6,27.37,-83.48,29.18,24.4,36.31,-1.66073120682165,7.1,30,2,0.06666667,45,2.57261223020711,0,0,50,9.88e-13,3.2e-14,50,1.014617324,0,1,1.6094379524341,2904,"TRAIN"
"21317",2019,6,25.97,-83.15,29.48,18.89,36.42,-4.60517018598809,5.8,30,0,0,52,2.4932054526027,0,0,20.01561165,22.20314789,14.39225197,55.42891693,0.910614789,0,0,0,2905,"TRAIN"
"14208",2009,6,28.54,-91.05,29.44,23,36.23,-0.150822889734584,3.6,28,0,0,30,2.83907846350861,0,5.925744873,3.29e-14,100,0,2.84e-14,1.231729627,0,0,0,2906,"TRAIN"
"10796",2003,6,27.57,-96.83,28.21,23.07,36.25,-0.210721031315653,7.1,27,0,0,37,2.77881927199042,0,0,50,50,7.64e-14,-7.11e-15,0.796503484,0,0,0,2907,"TRAIN"
"16269",2011,7,29.92,-86.12,30.36,23.68,36.18,0.647103242058538,5,30,0,0,38,2.40694510831829,0,0,18.81188202,3.495349646,7.11e-14,76,0.24335666,0,0,0,2908,"TRAIN"
"19688",2016,7,28.86,-83.59,30.69,27.65,35.4,-1.46967597005894,6.9,30,0,0,20,1.96009478404727,0,0,7.765520573,7.457954884,6.35938406,84.81422424,0.522741258,0,0,0,2910,"TRAIN"
"15506",2010,6,27.83,-83.57,29.78,20.99,35.82,0.29266961396282,8.3,30,0,0,36,2.2082744135228,0,0,3.02e-14,40,0,60,0.200000003,0,0,0,2911,"TRAIN"
"18919",2015,6,26.36,-97.03,27.87,21.3,36.07,0.0676586484738149,4.2,30,1,0.03333333,28,3.22286784613774,0,0,100,-2.91e-13,0,-3.91e-14,0.451084316,0,1,1.09861222200144,2912,"TRAIN"
"7633",1998,7,28.97,-90.2,29.29,24.22,34.34,1.21491274436427,0.3,25,0,0,17,2.83907846350861,2,11.82424,0,72,6.75e-14,18,2.871585131,1,0,0,2914,"TRAIN"
"2101",1990,7,28.67,-90.22,29.52,22.15,36.7,0.65232518603969,5.3,10,1,0.1,45,3.29953372788566,0,0,1,68,0,29,1.670728087,0,1,1.94591014905531,2917,"TRAIN"
"12837",2007,6,28.92,-90.21,29.03,25.86,35.97,-1.89711998488588,1.7,30,0,0,22,3.00071981506503,0,0,1.78e-15,98.4897995,0,1,2.207653522,0,0,0,2918,"TRAIN"
"11592",2005,7,28.88,-91.37,30.61,28.59,31.73,0.0198026272961797,3.3,30,0,0,12,2.2082744135228,0,0,0,75,0,25,2.255190611,0,0,0,2919,"TRAIN"
"18844",2015,6,25.03,-83.52,29.44,20.92,36.64,-2.81341071676004,6.4,30,0,0,72,2.57261223020711,0,0,0,33,0,67,2.055534601,0,0,0,2920,"TRAIN"
"468",1988,7,28.62,-90.43,28.86,25.56,36.96,-1.30933331998376,3.6,16,0,0,30,2.64617479738412,0,0,0,100,1.42e-13,-2.13e-14,1.00511837,0,0,0,2921,"TRAIN"
"14779",2009,6,28.69,-94.45,29.39,26.66,34.06,-0.116533816255952,4,30,2,0.06666667,26,2.09186406167839,0,0,14,36,0,44,0.825340211,0,1,1.6094379524341,2922,"TRAIN"
"22277",2021,6,30.12,-87.04,25.05,23.59,35.38,-1.66073120682165,6.8,30,0,0,32,2.57261223020711,0,0,9.025777817,28.89572716,14.20619106,45.60152817,0.823182046,0,0,0,2923,"TRAIN"
"9341",2001,7,28.7,-90.25,29.49,25,36.16,1.60743590976343,4.1,27,0,0,31,2.57261223020711,0,0,1.517850995,71.99967194,0.274812341,23.0127964,1.350346684,0,0,0,2924,"TRAIN"
"12677",2006,7,28.05,-93.68,28.51,18.68,36.4,-0.400477566597125,4.1,54,0,0,88,3.87328217711172,0,2.954673572,14.73004532,52.2686882,16.87067032,31.37265015,0.795060575,0,0,0,2926,"TRAIN"
"1980",1990,6,28.33,-96.37,28.86,25.12,35.17,-2.12026353620009,5.3,13,0,0,13,2.57261223020711,0,0,1.18e-14,17.62121201,2.93e-14,74.37878418,0.649999976,0,0,0,2928,"TRAIN"
"7560",1998,7,28.22,-93.07,30.07,20.82,36.26,-2.04022082852655,4.4,60,0,0,68,3.00071981506503,0,0,24.64237022,54.91616058,9.389954567,16.79526138,1.009672165,0,0,0,2929,"TRAIN"
"15778",2010,7,29.03,-93.99,30.25,29.27,32.44,2.06432790386979,5,31,0,0,20,2.09186406167839,0,0,0,100,1e-13,0,0.73070091,0,0,0,2930,"TRAIN"
"22549",2021,7,29.19,-93.27,29.81,28.89,34.19,1.23256026117785,6.8,30,0,0,18,1.41098697371026,0,8.385303422,15,28,0,56,0.739573658,0,0,0,2931,"TRAIN"
"6871",1997,6,26.2,-96.95,26.7,21.24,36.11,-0.653926467406664,5.9,12,0,0,31,2.64617479738412,0,0,10.66413975,48.2331543,0.094478756,40.74897003,0.526771903,0,0,0,2932,"TRAIN"
"20947",2018,7,28.38,-91.72,29.88,22.24,36.42,-1.77195684193188,4.9,32,1,0.03125,59,2.71469474382088,0,7.234693422,0,67,0,33,0.859952092,0,1,1.05605267424931,2933,"TRAIN"
"18799",2015,6,25.21,-82.74,28.37,26.08,38.29,-4.60517018598809,7.1,30,0,0,41,1.96009478404727,0,0,46,5,1.21e-13,49,1.876236916,0,0,0,2934,"TRAIN"
"16223",2011,6,25.89,-82.56,28.46,24.85,36.46,0.207014169384326,7.9,30,0,0,32,2.2082744135228,0,0,17.50606346,14.91138744,0,72.75502014,1.803168774,0,0,0,2935,"TRAIN"
"3712",1992,6,28.7,-95.64,28.39,24.08,34.17,-1.23787435600162,5.4,23,0,0,13,2.57261223020711,0,0,0,37,0,54,1,0,0,0,2936,"TRAIN"
"4749",1994,6,29.57,-88.59,27.7,22.2,36.31,-0.49429632181478,6.3,17,0,0,33,3.00071981506503,1,0,0,67,1.15e-13,33,0.455109477,0,0,0,2937,"TRAIN"
"8950",2000,7,28.41,-93.88,30.19,21.94,36.26,-2.12026353620009,4.3,58,16,0.2758621,51,2.71469474382088,0,0,1.33e-14,83.5,3.23e-13,16.5,0.887977719,0,1,2.86515229265442,2938,"TRAIN"
"16648",2012,6,28.7,-90.39,29.16,24.56,36.4,-4.60517018598809,6,30,8,0.2666667,21,1.62924053973028,0,5.058566281,1,69,0,27,1.101802707,0,1,2.83321346170327,2939,"TRAIN"
"3083",1991,7,28.89,-89.9,29.8,22.24,36.5,1.01160091167848,2.7,50,0,0,43,3.18221184049661,0,0,0,100,0,1.42e-14,2.18013978,0,0,0,2940,"TRAIN"
"6942",1997,6,28.21,-95.76,28.72,22.24,35.83,-0.843970070294529,4.6,31,2,0.06451613,35,2.4932054526027,0,3.170994,6.220417023,59.81771088,0.795114756,32.69755173,0.953353107,0,1,1.58329264425031,2941,"TRAIN"
"20240",2017,6,28.53,-94.96,27.81,26.77,33.43,0.048790164169432,4,30,1,0.03333333,33,2.31253542384721,0,1.579379824,0,50,0,50,0.600000024,0,1,1.09861222200144,2942,"TRAIN"
"4012",1993,6,26.48,-96.9,27.7,25.03,35.23,-0.510825623765991,5.5,28,0,0,39,2.83907846350861,0,0,11.75487614,57.37371826,5.14415884,27.977314,0.583278775,0,0,0,2943,"TRAIN"
"19062",2015,7,28.37,-90.5,30,21.78,36.51,-1.34707364796661,4.2,30,1,0.03333333,50,2.83907846350861,0,4.959409899,0,100,4.17e-14,-7.11e-15,0.914394617,0,1,1.09861222200144,2944,"TRAIN"
"3829",1992,7,28.49,-90.91,30.4,21.41,36.1,-1.51412773262978,2.5,17,0,0,34,2.89591193827178,2,9.085553,0,100,1.87e-14,-4.97e-14,0.794246018,1,0,0,2945,"TRAIN"
"270",1988,6,27.97,-94.11,27.04,19.7,36.58,-1.51412773262978,6.6,62,0,0,84,3.22286784613774,0,0,2.66e-15,25,1.24e-14,75,0.797218323,0,0,0,2946,"TRAIN"
"12659",2006,7,28.69,-94.16,28.41,25.9,35.41,0.262364264467491,5.7,46,2,0.04347826,30,2.40694510831829,0,0,13.48646164,37.08625793,1.913851261,47.34378433,0.893069804,0,1,1.28334637740962,2947,"TRAIN"
"8912",2000,7,28.59,-95.41,29.17,25.59,36.06,-1.89711998488588,5.2,42,2,0.04761905,24,2.4932054526027,0,1.615065,3.34e-14,15.5,4.24e-14,70,0.400000006,0,1,1.34992675398605,2948,"TRAIN"
"2998",1991,6,29.26,-93.97,29.46,29.38,27.92,-0.116533816255952,6.9,13,0,0,12,1.41098697371026,0,2.138255,0,-3.06e-13,0,97,0.652154744,0,0,0,2949,"TRAIN"
"17390",2013,6,25.08,-83.14,28.14,20.24,36.37,-2.04022082852655,5.9,30,3,0.1,58,2.31253542384721,0,0,25.40972328,21.17791939,1.06725347,51.38599396,1.977327704,0,1,1.94591014905531,2950,"TRAIN"
"16255",2011,6,28.05,-84.45,29.58,19.72,36.3,0.438254930931155,6.8,30,0,0,70,3.04927304048202,0,0,20.686409,9.77969265,13.25544167,67.14147186,0.551472723,0,0,0,2951,"TRAIN"
"8851",2000,6,27.28,-96.91,27.86,23.8,36.2,-1.96611285637283,6.1,45,0,0,46,3.18221184049661,0,0,4.22e-15,100,0,-7.11e-15,0.977676988,0,0,0,2952,"TRAIN"
"1634",1989,6,26.13,-96.84,29.07,26.48,32.32,-0.49429632181478,5.8,60,0,0,41,2.71469474382088,0,0,1.51e-14,50,2.95e-14,50,0.653464794,0,0,0,2953,"TRAIN"
"18321",2014,7,28.49,-90.03,29.44,19.26,36.39,-1.96611285637283,4.4,30,2,0.06666667,84,3.46885603013597,0,6.811090137,1.42e-14,100,50,-1.42e-14,1.431672931,0,1,1.6094379524341,2954,"TRAIN"
"17379",2013,6,24.7,-83.19,28.09,19.88,36.38,-1.30933331998376,5.2,30,0,0,57,3.93378449720966,0,0,34.26577377,19.66461182,19.30413628,42.79457092,1.680101395,0,0,0,2955,"TRAIN"
"366",1988,7,26.1,-96.47,28.81,20.41,36.35,-2.20727491318972,5.9,40,0,0,70,3.13983261752775,0,0,0,49,3.64e-14,51,0.895279586,0,0,0,2960,"TRAIN"
"20862",2018,6,28.21,-94.08,29.1,22.05,36.25,-2.12026353620009,4.8,30,3,0.1,62,3.26193531432865,0,6.959059449,13.92879581,47.00199509,17.0555439,36.12414551,0.843032718,0,1,1.94591014905531,2961,"TRAIN"
"8811",2000,6,29.28,-88.53,27.53,20.97,36.44,-0.7339691750802,5.8,48,1,0.02083333,68,3.13983261752775,0,13.47144,100,1.23e-12,4.12e-13,0,0.90005374,0,1,0.810930127327436,2962,"TRAIN"
"890",1988,6,28.5,-96.12,28.11,28.13,31.53,-1.07880966137193,6.7,17,0,0,12,2.4932054526027,0,0,0,73,0,26,0.699999988,0,0,0,2963,"TRAIN"
"21707",2019,6,28.35,-95.28,29.24,21.42,36.03,-0.0202027073175195,3.9,30,12,0.4,35,1.96009478404727,0,1.360886011,3.53e-14,50,8.88e-14,50,0.756767452,0,1,3.2188758248682,2964,"TRAIN"
"20164",2017,6,26.44,-96.78,28.11,23.93,36.26,-2.81341071676004,5.1,30,1,0.03333333,44,2.09186406167839,0,0,9.728193283,61.40762329,3.449845314,26.9351387,0.633443832,0,1,1.09861222200144,2966,"TRAIN"
"5742",1995,7,28.21,-90.48,29.78,18.31,36.22,0.22314355131421,4,29,0,0,94,3.8308129500026,0,7.40463,6.114574909,82.77511597,20.53176689,7.489547729,1.155902147,0,0,0,2967,"TRAIN"
"17827",2014,7,29.35,-88.87,30.12,19.2,36.39,1.0681530811834,4,30,0,0,35,3.49953328238302,2,2.354099018,3.82e-14,40.5,100,36.5,1.00884831,0,0,0,2968,"TRAIN"
"3006",1991,7,28.36,-93.71,29.77,22.42,37.2,-1.83258146374831,5.9,60,0,0,55,2.71469474382088,0,2.157937,0,67,0,33,0.902265728,0,0,0,2969,"TRAIN"
"1986",1990,6,28.18,-96.17,29.09,24.2,35.88,-1.56064774826467,6.6,31,4,0.1290323,27,2.31253542384721,0,3.829917,2.148413897,63.22204208,5.728928566,32.84067154,0.895685136,0,1,2.16813190421739,2970,"TRAIN"
"3070",1991,7,28.61,-91.39,29.05,24.31,36.46,-0.301105092783922,4.1,23,1,0.04347826,31,2.83907846350861,0,3.79829,5.112898827,67.74145508,1.878782988,21.48461151,1.484504461,0,1,1.28334637740962,2971,"TRAIN"
"3716",1992,6,28.69,-95.13,29.51,22.06,35.32,-1.89711998488588,6.5,29,0,0,25,2.09186406167839,0,0,0,42,0,58,0.669874728,0,0,0,2972,"TRAIN"
"19382",2016,6,28.2,-84.84,28.47,21.09,36.41,-3.91202300542815,5.6,30,0,0,103,3.7635229971097,0,0,18.39641953,15.66498661,2.889415503,69.89398956,0.722734392,0,0,0,2974,"TRAIN"
"3835",1992,7,28.46,-90.32,30.37,20.88,36.15,-1.51412773262978,5.1,39,1,0.02564103,49,2.94968833505258,0,4.80762,1.87e-14,100,2.17e-13,2.84e-14,1.259266853,0,1,0.931558307035241,2975,"TRAIN"
